date,baseline_raw,downvol_150,downvol_200,drawdown_025,drawdown_035,slope_050,slope_080,combo_light,combo_margin,raw_margin,hs300_benchmark
2013-02-22,1.082219698690163,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,0.9953917050691252
2013-02-25,1.0826706235646175,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,0.996927803379417
2013-02-26,1.0782460728183052,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,0.9823348694316442
2013-02-27,1.0781005095984748,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,0.9915514592933954
2013-02-28,1.0879086354584548,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0249615975422437
2013-03-01,1.08757847210337,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0238095238095248
2013-03-04,1.0737002201825312,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,0.9754224270353312
2013-03-05,1.0820319648044987,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0034562211981577
2013-03-06,1.0851625280092143,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0142089093702007
2013-03-07,1.0816124317418916,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.0019201228878658
2013-03-08,1.0811646964309367,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.000384024577574
2013-03-11,1.0791476290894186,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,0.9934715821812606
2013-03-12,1.0749803755855132,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,0.9792626728110608
2013-03-13,1.0716486828369836,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,0.9685099846390176
2013-03-14,1.0716486828369836,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9704301075268826
2013-03-15,1.0716486828369836,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9711981566820285
2013-03-18,1.0716486828369836,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9608294930875583
2013-03-19,1.0716486828369836,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9692780337941638
2013-03-20,1.0715040102648006,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9988479262672821
2013-03-21,1.0722826117947508,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.001536098310293
2013-03-22,1.0730596877672554,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0042242703533037
2013-03-25,1.0726165120644682,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0026881720430119
2013-03-26,1.0678470453064948,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,0.9861751152073743
2013-03-27,1.0685206871341413,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,0.988479262672812
2013-03-28,1.0595540799693792,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,0.957757296466975
2013-03-29,1.0586081986024571,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,0.9550691244239641
2013-04-01,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9535330261136722
2013-04-02,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.955069124423964
2013-04-03,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9531490015360993
2013-04-08,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9485407066052237
2013-04-09,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-10,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-11,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9500768049155155
2013-04-12,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9470046082949319
2013-04-15,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9374039938556077
2013-04-16,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9431643625192023
2013-04-17,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9454685099846403
2013-04-18,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9473886328725051
2013-04-19,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9742703533026127
2013-04-22,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820289
2013-04-23,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9416282642089107
2013-04-24,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9577572964669752
2013-04-25,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.947772657450078
2013-04-26,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9389400921658998
2013-05-02,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9397081413210457
2013-05-03,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9566052227342563
2013-05-06,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9677419354838726
2013-05-07,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9700460829493104
2013-05-08,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9761904761904779
2013-05-09,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820294
2013-05-10,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9750384024577592
2013-05-13,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820295
2013-05-14,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9569892473118298
2013-05-15,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9615975422427054
2013-05-16,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9811827956989266
2013-05-17,1.0586081986024571,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9980798771121372
2013-05-20,1.058078894503156,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0038402457757316
2013-05-21,1.058078894503156,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0038402457757316
2013-05-22,1.0592932161112316,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.0049923195084505
2013-05-23,1.0479595477691932,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,0.9942396313364075
2013-05-24,1.0536263819402123,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,0.9996159754224292
2013-05-27,1.0511977387240614,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,0.9973118279569911
2013-05-28,1.0730555276694211,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0180491551459314
2013-05-29,1.0688778565637722,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0145929339477748
2013-05-30,1.0688778565637722,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.011904761904764
2013-05-31,1.0683434176354905,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0003840245775752
2013-06-03,1.069858783826724,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.0023041474654402
2013-06-04,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9877112135176678
2013-06-05,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9850230414746568
2013-06-06,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9754224270353328
2013-06-07,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9577572964669766
2013-06-13,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.928187403993858
2013-06-14,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9347158218125985
2013-06-17,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.928955453149004
2013-06-18,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9350998463901714
2013-06-19,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9297235023041498
2013-06-20,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9005376344086045
2013-06-21,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8963133640553017
2013-06-24,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8413978494623674
2013-06-25,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8417818740399405
2013-06-26,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8398617511520756
2013-06-27,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8402457757296486
2013-06-28,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8556067588325672
2013-07-01,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8590629800307237
2013-07-02,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8617511520737344
2013-07-03,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8598310291858694
2013-07-04,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.865975422427037
2013-07-05,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8690476190476207
2013-07-08,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8456221198156697
2013-07-09,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8437019969278049
2013-07-10,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8671274961597557
2013-07-11,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9105222734255008
2013-07-12,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.8878648233486959
2013-07-15,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9005376344086036
2013-07-16,1.069858783826724,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.905913978494625
