date,hs300_benchmark,base_pool,plus_soymeal
2023-07-28,0.9921951219512201,8.368711439467443,1.1740593563218806
2023-07-31,0.9960975609756102,8.330226597416543,1.168626411591099
2023-08-01,0.9917073170731714,8.349442806407124,1.1805788899988185
2023-08-02,0.9846341463414642,8.226734821466424,1.1832953623642093
2023-08-03,0.9934146341463423,8.14385481191657,1.1697130005372556
2023-08-04,0.9985365853658544,8.185843751531166,1.1816654789449748
2023-08-07,0.990975609756098,8.11654860469587,1.1686264115910991
2023-08-08,0.9873170731707324,8.089380241165507,1.1714951503107263
2023-08-09,0.9853658536585371,8.225336211605264,1.195029897210645
2023-08-10,0.9865853658536592,8.234362643661894,1.1966691700463248
2023-08-11,0.9634146341463422,8.275036183940689,1.2054119585032843
2023-08-14,0.9568292682926837,8.141802378670956,1.2125154741245638
2023-08-15,0.9558536585365861,8.194637869546513,1.2223511111386434
2023-08-16,0.9485365853658544,8.18584612574369,1.2207118383029634
2023-08-17,0.9517073170731715,8.290546248912932,1.2403831123311222
2023-08-18,0.9395121951219518,8.38550404735863,1.2545901435736813
2023-08-21,0.9268292682926834,8.557158529164315,1.2802720846659996
2023-08-22,0.9324390243902443,8.297850694947215,1.241475960888242
2023-08-23,0.9190243902439029,8.29054624891293,1.2403831123311222
2023-08-24,0.9246341463414637,8.348981817187207,1.2491259007880817
2023-08-25,0.922926829268293,8.524288522010037,1.2753542661589603
2023-08-28,0.935853658536586,8.60742882243917,1.2879220245658394
2023-08-29,0.9412195121951225,8.650385990865656,1.2961183887442387
2023-08-30,0.940975609756098,8.631288403884895,1.293386267351439
2023-08-31,0.9363414634146344,8.645009855145975,1.2961183887442387
2023-09-01,0.9419512195121954,8.553039269061806,1.2824577817802396
2023-09-04,0.95609756097561,8.426834528236459,1.258961537802161
2023-09-05,0.9495121951219514,8.518271534836249,1.2726221447661603
2023-09-06,0.9470731707317077,8.649075830257509,1.292293418794319
2023-09-07,0.934146341463415,8.657852905095824,1.2939326916299987
2023-09-08,0.9290243902439029,8.529155091641696,1.26989002337336
2023-09-11,0.9358536585365859,8.596683686171048,1.2824577817802396
2023-09-12,0.9346341463414638,8.520496630068637,1.2682507505376805
2023-09-13,0.928536585365854,8.41183368295531,1.2480330522309617
2023-09-14,0.9278048780487809,8.376477464322923,1.2545713267695693
2023-09-15,0.9236585365853662,8.518051731325563,1.2449544037072244
2023-09-18,0.9268292682926833,8.465181065406991,1.2341835089657027
2023-09-19,0.9256097560975614,8.308494461841098,1.2407044937693077
2023-09-20,0.9212195121951222,8.359522723506277,1.2483245257556075
2023-09-21,0.9126829268292684,8.339142520088064,1.2452811572992595
2023-09-22,0.9309756097560977,8.311466763252836,1.2411483464715414
2023-09-25,0.9241463414634149,8.333950911797391,1.2455022981364272
2023-09-26,0.9190243902439026,8.312543967073264,1.244849775648864
2023-09-27,0.9214634146341466,8.183516325516726,1.2265084723062973
2023-09-28,0.918048780487805,8.175828972437053,1.2243759434411954
2023-10-09,0.9156097560975611,8.149249799026553,1.2203955641267457
2023-10-10,0.9090243902439026,8.059942951913934,1.2069006640270965
2023-10-11,0.9109756097560977,8.056718974733169,1.2047851869291533
2023-10-12,0.9197560975609759,8.052690615245803,1.2046262119076407
2023-10-13,0.9112195121951222,8.044196215862632,1.2022724891942267
2023-10-16,0.9007317073170733,8.078173813395315,1.2073507256850158
2023-10-17,0.903658536585366,8.120645810311169,1.2136985212985014
2023-10-18,0.8968292682926832,8.078173813395315,1.2073507256850156
2023-10-19,0.878048780487805,7.904331682819037,1.1819595432310723
2023-10-20,0.8736585365853659,7.904331682819037,1.1937617225012112
2023-10-23,0.864390243902439,7.900379516977628,1.1872696530945261
2023-10-24,0.8656097560975609,7.905563493038637,1.1880487014233285
2023-10-25,0.8704878048780487,7.874459636672584,1.1833744114505156
2023-10-26,0.8736585365853657,7.931483373343681,1.1919439430673395
2023-10-27,0.8868292682926829,7.947035301526708,1.194281088053746
2023-10-30,0.8907317073170731,7.964315221730071,1.1968779158164198
2023-10-31,0.8887804878048781,7.983323133953769,1.199734426355361
2023-11-01,0.8882926829268294,7.953947269608052,1.1953198191588152
2023-11-02,0.8841463414634148,7.971227189811415,1.1972775416408177
2023-11-03,0.8909756097560977,7.95887377485803,1.1966546354843168
2023-11-06,0.9026829268292682,8.074389178242578,1.1918784000628608
2023-11-07,0.8999999999999998,8.057945789165121,1.1881367281725395
2023-11-08,0.8973170731707316,8.099075244490507,1.186947209601194
2023-11-09,0.8980487804878047,8.079905835627807,1.1869564027250943
2023-11-10,0.891463414634146,7.92833214537021,1.187029947573895
2023-11-13,0.8902439024390242,7.899723018226692,1.1827465888459012
2023-11-14,0.8902439024390242,7.959600333093525,1.1869166958140664
2023-11-15,0.8963414634146339,8.024798424559139,1.1979902640040914
2023-11-16,0.8875609756097558,8.013954102363789,1.1959666318013817
2023-11-17,0.8863414634146338,7.8702182081420355,1.1691535051154793
2023-11-20,0.8890243902439022,7.79393396415139,1.157881658326047
2023-11-21,0.8902439024390242,7.856749726280336,1.1566525933194205
2023-11-22,0.880731707317073,7.804961957052469,1.1531693171305044
2023-11-23,0.8853658536585364,7.741817016363944,1.1516315902894323
2023-11-24,0.8792682926829268,7.707610627357535,1.1447247385833854
2023-11-27,0.8734146341463415,7.663466236593747,1.137030300134351
2023-11-28,0.8743902439024389,7.68995287105202,1.137834967731369
2023-11-29,0.8678048780487806,7.698781749204779,1.1368641187827928
2023-11-30,0.8687804878048782,7.689952871052021,1.1344248151517808
2023-12-01,0.8653658536585368,7.645808480288232,1.127912617590634
2023-12-04,0.8595121951219514,7.654637358440989,1.1292150571028632
2023-12-05,0.8434146341463417,7.566348576913412,1.1213938073895566
2023-12-06,0.8446341463414636,7.672295114746505,1.1290418469966466
2023-12-07,0.8424390243902441,7.59482259184387,1.1213938073895566
2023-12-08,0.8441463414634147,7.597257043965064,1.1290418469966466
2023-12-11,0.8500000000000001,7.658104640427026,1.13573388165285
2023-12-12,0.8519512195121951,7.73633726444955,1.1405139064072813
2023-12-13,0.8378048780487806,7.816221466090328,1.152175340731221
2023-12-14,0.8339024390243903,7.904366181199142,1.1662574837846027
2023-12-15,0.8321951219512195,7.808923779450305,1.152175340731221
2023-12-18,0.8287804878048781,7.853908386369124,1.1538745852882364
2023-12-19,0.8292682926829268,7.86585435952271,1.1586269517844812
2023-12-20,0.8217073170731708,7.878073415991686,1.1652802648792238
2023-12-21,0.8292682926829268,7.879442325360235,1.1529241119889873
2023-12-22,0.8307317073170735,7.90955702349842,1.156288912873012
2023-12-25,0.8329268292682926,7.912002644170829,1.157688354825052
2023-12-26,0.8280487804878048,7.957116743829342,1.1642894734244698
2023-12-27,0.8304878048780487,7.9677473627588435,1.1658449511325484
2023-12-28,0.8509756097560978,7.934561434609052,1.1609891688115732
2023-12-29,0.8534146341463417,7.915499425156538,1.1579392086661449
2024-01-02,0.8421951219512196,7.940022487058917,1.160481253936144
2024-01-03,0.8397560975609757,7.9359384634907775,1.1598843497335194
2024-01-04,0.8324390243902439,7.9196002672116625,1.1574964257023288
2024-01-05,0.8282926829268293,7.937309113218757,1.1575485008057937
2024-01-08,0.8168292682926832,7.91824867967072,1.1467919783062257
2024-01-09,0.8187804878048782,7.909761202567685,1.1456774050169616
2024-01-10,0.814878048780488,7.893177619804892,1.143389823019458
2024-01-11,0.8195121951219514,8.18358537616228,1.1844499158687565
2024-01-12,0.8168292682926832,8.191231038180565,1.1862848498979877
2024-01-15,0.8158536585365856,8.303285558368762,1.2037167231756842
2024-01-16,0.8212195121951219,8.292521998143915,1.1697704436349063
2024-01-17,0.8029268292682927,8.175451099346589,1.1532560373718252
2024-01-18,0.8139024390243903,8.162443221702441,1.151421103342594
2024-01-19,0.8156458041018598,8.253498365211472,1.1642656415472128
2024-01-22,0.7984612054810879,8.4941441016282,1.1982119210879907
2024-01-23,0.803940352867421,8.455120468695757,1.192707119000297
2024-01-24,0.8166420127175568,8.305529875788062,1.1716053776641377
2024-01-25,0.8305889333373138,8.25906638723705,1.160750762794962
2024-01-26,0.8290946204137686,8.362463138623745,1.1752824123078045
2024-01-29,0.8216230557960413,8.440503688986858,1.1853606137987194
2024-01-30,0.8076761351762841,8.537900934175115,1.2051578683089277
2024-01-31,0.8024460399438754,8.337542521369924,1.1779366433573912
2024-02-01,0.8014498313281785,8.267772291065572,1.1670281614630693
2024-02-02,0.7939782667104515,8.274302258026452,1.1690019934486304
2024-02-05,0.7989593097889361,8.334447757305979,1.1764396624142168
2024-02-06,0.8246116816431319,8.360224399854348,1.1800781355969412
2024-02-07,0.8318341941069347,8.291486686392028,1.1703755404430092
2024-02-08,0.8373133414932679,8.489107612596191,1.1982705015105628
2024-02-19,0.844037749649222,8.427697768999666,1.1897807307508723
2024-02-20,0.8470263754963129,8.420420868636015,1.1797604080437463
2024-02-21,0.8589808788846761,8.317313674326186,1.1771112454508335
2024-02-22,0.8654562348867061,8.446197667213472,1.2071350881705096
2024-02-23,0.8662033913484791,8.566489393908272,1.219497846937435
2024-02-26,0.8574865659611309,8.471974465790929,1.2048369630925078
2024-02-27,0.8676977042720243,8.454789933405957,1.202393074729237
2024-02-28,0.858731826730752,8.471974465790927,1.2048369630925078
2024-02-29,0.8724296951965848,8.394833099914788,1.1950614096394245
2024-03-01,0.879154103352539,8.455067057869005,1.2208611380147036
2024-03-04,0.8784069468907665,8.587742860488918,1.240018730765291
2024-03-05,0.8856294593545692,8.615303243124055,1.2452435287881785
2024-03-06,0.8821427291996298,8.715815114293836,1.2391006542150618
2024-03-07,0.8774107382750695,8.635376899680534,1.2208462744740995
2024-03-08,0.8799012598143116,8.701571426437665,1.2302046779718103
2024-03-11,0.8918557632026747,8.440379859222519,1.1944725918896415
2024-03-12,0.8931010239722958,8.482371798820642,1.1992148263589348
2024-03-13,0.887870928739887,8.45087784412205,1.1947622960630477
2024-03-14,0.8846332507388721,8.41938388942346,1.1903097657671606
2024-03-15,0.8868747201241902,8.40888590452393,1.1888255890018649
2024-03-18,0.8945953368958414,8.629343587414068,1.2199933010730746
2024-03-19,0.888867137355584,8.513865753519234,1.203667356654822
2024-03-20,0.8896142938173567,8.503367768619704,1.2021831798895262
2024-03-21,0.8891161895095082,8.46137582902158,1.1962464728283433
2024-03-22,0.8813955727378571,8.314404040428153,1.174686141780847
2024-03-25,0.8766635818132966,8.167432251834725,1.1436041179563536
2024-03-26,0.8794031555064632,8.201214767241414,1.14628360276881
2024-03-27,0.8699391736573423,8.115477146614795,1.15057077846874
2024-03-28,0.8741730602740542,8.023713079503853,1.1307425908565634
2024-03-29,0.8781578947368421,8.147523008907214,1.1452118088438275
2024-04-01,0.8926029196644477,8.177032300923782,1.1559297480936528
2024-04-02,0.8896142938173568,8.135941686346277,1.1452118088438275
2024-04-03,0.8861275636624175,8.03321514990251,1.13770925136895
2024-04-08,0.8789050511986148,7.8815086008823565,1.116223713997829
2024-04-09,0.8774107382750697,7.955053004623095,1.1197950042551317
2024-04-10,0.8709353822730396,8.077627010857658,1.1161491600552311
2024-04-11,0.870188225811267,8.114399212728026,1.1085216436237355
2024-04-12,0.8632147655013884,7.967310405246551,1.1343899123455459
2024-04-15,0.8813955727378574,7.930538203376183,1.1200451561865252
2024-04-16,0.873425903812282,7.751951553512613,1.1258345717990825
2024-04-17,0.8848823028927966,7.762188906994875,1.1273213672717446
2024-04-18,0.8863766158163422,7.743995166286299,1.124679046542743
2024-04-19,0.8794031555064636,7.77280001230664,1.1289753411557988
2024-04-22,0.877659790428994,7.62002009433124,1.1113112415025477
2024-04-23,0.8714334865808882,7.463283270271023,1.0838551412191977
2024-04-24,0.8749202167358272,7.689786556166957,1.0952488783688643
2024-04-25,0.8774107382750695,7.701111720461753,1.0953050639941322
2024-04-26,0.8898633459712809,7.927615006357686,1.1020989380673183
2024-04-29,0.900572588590023,7.904964677768093,1.0963082136788993
2024-04-30,0.8960896498193869,7.904964677768093,1.0949828694084904
2024-05-06,0.9085422575155986,8.244719606611994,1.089679887672422
2024-05-07,0.909040361823447,8.188093785138012,1.1231455400693813
2024-05-08,0.9018178493596444,8.108817635074436,1.1265416604929173
2024-05-09,0.9105346747469926,8.244719606611996,1.1207197397668556
2024-05-10,0.911032779054841,8.459897728213134,1.1037391376491759
2024-05-13,0.9102856225930682,8.539173878276712,1.1139274989197836
2024-05-14,0.908791309669523,8.527848713981916,1.1095610583752376
2024-05-15,0.9023159536674931,8.539173878276713,1.1168384592828144
2024-05-16,0.9053045795145839,8.709051342698665,1.1148978190407939
2024-05-17,0.9155157178254774,8.731701671288258,1.1279971406744327
2024-05-20,0.9175081350568711,8.799652657057038,1.1241158601903916
2024-05-21,0.9145195092097802,8.5844745354559,1.1250861803114016
2024-05-22,0.916511926441174,8.629775192635087,1.134304221460999
2024-05-23,0.9072969967459774,8.55049904257151,1.1357597016425145
2024-05-24,0.897085858435084,8.357971249559965,1.1265416604929168
2024-05-27,0.9045574230528108,8.505198385392323,1.1255713403719065
2024-05-28,0.8988292235125536,8.471222892507932,1.1148978190407937
2024-05-29,0.8990782756664778,8.357971249559965,1.0988875370441242
2024-05-30,0.8955915455115385,8.188093785138014,1.0871819958886544
2024-05-31,0.8921048153565992,8.176768620843218,1.080818003717599
2024-06-03,0.8933500761262205,8.290020263791185,1.0871819958886546
2024-06-04,0.8995763799743265,8.380621578149558,1.0829393344412843
2024-06-05,0.8963387019733116,8.281730243527393,1.0914246573360251
2024-06-06,0.8963387019733116,8.458793475167436,1.1147592952965624
2024-06-07,0.8906105024330541,8.458793475167436,1.1147592952965624
2024-06-11,0.8843841985849482,8.474890132589255,1.116880626020247
2024-06-12,0.8833879899692514,8.547325090987458,1.1264266142768309
2024-06-13,0.8801503119682362,8.716339993916588,1.148700586875525
2024-06-14,0.8851313550467209,8.716339993916588,1.148700586875525
2024-06-17,0.8826408335074785,8.756581637471145,1.1540039136847382
2024-06-18,0.8853804072006453,8.860388981184474,1.1688532287505342
2024-06-19,0.8828898856614028,8.861975023153573,1.1688532287505342
2024-06-20,0.8771616861211454,8.868732941108851,1.1752172209215896
2024-06-21,0.8756673731976,8.861768148114122,1.1603679058557934
2024-06-24,0.8714334865808882,8.869698357959605,1.1561252444084231
2024-06-25,0.8662033913484793,8.870473173940683,1.142336594704469
2024-06-26,0.8714334865808879,9.010489927846896,1.1603679058557936
2024-06-27,0.8667014956563275,8.993251394557149,1.1593072404939504
2024-06-28,0.868444860733797,9.0034310657071,1.1741565555597466
2024-07-01,0.8719315908887362,8.974844317957233,1.1720352248360615
2024-07-02,0.870686330119115,8.980148554140335,1.1741565555597466
2024-07-03,0.8691920171955696,9.174840121709774,1.199612524243969
2024-07-04,0.8654562348867062,9.207288716304683,1.2038551856913398
2024-07-05,0.8612223482699944,9.280298054143222,1.2134011739479231
2024-07-08,0.8552450965758128,9.360162157589938,1.2250684929281919
2024-07-09,0.8644600262710092,9.3833305151262,1.2303718197374045
2024-07-10,0.8624676090396154,9.382966232775004,1.2208258314808216
2024-07-11,0.8739240081201302,9.379769873712643,1.2356751465466178
2024-07-12,0.8764145296593726,9.033563775369602,1.1900665359873863
2024-07-15,0.878157894736842,9.291205522973724,1.2240078275663486
2024-07-24,0.8664524435024035,8.909371745284307,1.1582465751321087
2024-07-25,0.8614714004239185,8.729391024208482,1.1338271470818495
2024-07-26,0.8652071827327821,8.759543228985173,1.1377435014100465
2024-07-29,0.8602261396542973,8.808007243859558,1.1440383065767266
2024-07-30,0.85449794011404,8.817163516472444,1.1452275797374523
2024-07-31,0.8736749559662058,8.872086893215766,1.1523613666635142
2024-08-01,0.8674486521181,8.929536756836294,1.1368689149162572
2024-08-02,0.8584827745768278,8.96123009441302,1.139991155275653
2024-08-05,0.8487697405737826,8.734961069322482,1.1110955167947743
2024-08-06,0.8487697405737826,8.671475515520102,1.10965234538672
2024-08-07,0.8470263754963129,8.712171383342142,1.1137451648502374
2024-08-08,0.8480225841120099,8.702934235263896,1.1131208682331688
2024-08-09,0.8450339582649192,8.698582768146265,1.1229015152339088
2024-08-12,0.8440377496492222,8.764676521573618,1.131433569000512
2024-08-13,0.8452830104188435,8.824322103934888,1.1391332272776904
2024-08-14,0.8393057587246621,8.795305334137513,1.1353874475752792
2024-08-15,0.8487697405737828,8.774348778172742,1.1326821622346488
2024-08-16,0.8492678448816314,8.790469205837951,1.1347631509582106
2024-08-19,0.8515093142669493,8.8871917718292,1.1446374216416237
2024-08-20,0.8475244798041618,8.8871917718292,1.1445229578994596
2024-08-21,0.8437886974952982,8.921417857826587,1.14950546306717
2024-08-22,0.8415472281099802,8.921417857826587,1.146599001719339
2024-08-23,0.8450339582649193,8.916957148897675,1.1426545184615684
2024-08-26,0.8452830104188439,8.971142892392127,1.1497130674491582
2024-08-27,0.8410491238021319,8.965959133407717,1.148933828553454
2024-08-28,0.8360680807236474,8.958182370877836,1.147573377958632
2024-08-29,0.833577559184405,8.967257230008972,1.148621024433332
2024-08-30,0.8447849061109955,8.950408183000464,1.1464628205211176
2024-09-02,0.8298417768755416,8.910210768487893,1.1413139110772705
2024-09-03,0.8328304027226324,8.923192317595143,1.1429767250070864
2024-09-04,0.8276003074902236,8.872992977830707,1.136660329362619
2024-09-05,0.8293436725676934,8.936336694860799,1.1446603956873354
2024-09-06,0.8223702122578148,8.959803592983004,1.1477810619787405
2024-09-09,0.8121590739469214,8.899817407481423,1.1410095281930208
2024-09-10,0.8121590739469214,8.865241582277534,1.1355537827115958
2024-09-11,0.8104157088694519,8.891807571814692,1.1399826196176472
2024-09-12,0.8076761351762853,8.869698578432754,1.1371481151606972
2024-09-13,0.8039403528674219,8.869698578432754,1.1414535968751438
2024-09-18,0.8064308744066643,8.787417927191711,1.1307515993940755
2024-09-19,0.8131552825626185,8.632060262180586,1.1282837385643065
2024-09-20,0.8153967519479366,8.632060262180586,1.1384382922113854
2024-09-23,0.8176382213332547,8.607232559320693,1.1333243829645026
2024-09-24,0.8535017314983442,8.69523290500719,1.1300837975722033
2024-09-25,0.8652071827327831,8.718236166660647,1.1135686024298492
2024-09-26,0.9065498402842055,9.074786722289248,1.1617605200912386
2024-09-27,0.9635827835328549,9.385330754610932,1.295809810870997
2024-09-30,1.0542377675612753,9.771009190308224,1.5546636137560474
2024-10-08,1.098818103113713,9.92342034049644,1.6162650254480535
2024-10-09,1.0016877630832626,9.783535207406002,1.5660820651203515
2024-10-10,1.0176271009344133,9.593009429720247,1.5134268038505045
2024-10-11,0.9904804161566718,9.151214542384448,1.4323230418645827
2024-10-14,1.0061707018538983,9.381868479103789,1.4736400526875995
2024-10-15,0.9790240170761572,9.079515695188665,1.4231414839039125
2024-10-16,0.9727977132280513,8.894644384467588,1.3864152520612307
2024-10-17,0.9620884706093092,8.850611152727618,1.3833547327410072
2024-10-18,1.0001934501597172,9.631153599445993,1.5057755055499458
2024-10-21,1.0001934501597172,9.652295156127702,1.5103662845302812
2024-10-22,1.0061707018538988,9.696611158809912,1.516487323170728
2024-10-23,1.009906484162762,9.650332076438676,1.504245245889834
2024-10-24,0.9989481893900959,9.522054574928584,1.4828216106482697
2024-10-25,1.0061707018538983,9.767738081175906,1.5317899197718452
2024-10-28,1.0076650147774437,9.72261969314381,1.5210781021510633
2024-10-29,0.999446293697944,9.52435225088742,1.48282161064827
2024-10-30,0.9889861032331262,9.41859526675414,1.465988754387041
2024-10-31,0.9889861032331262,9.465495041940413,1.476700572007823
2024-11-01,0.99097852046452,9.298745388351824,1.4506861577859236
2024-11-04,1.0041782846225042,9.57071132688993,1.4935334282690522
2024-11-05,1.0303287607845484,10.007636526024278,1.5731069305948624
2024-11-06,1.0238534047825183,9.8708687220481,1.5470925163729627
2024-11-07,1.0579735498701381,10.258221769287369,1.6113634220976558
2024-11-08,1.0445247335582295,10.109482754817142,1.586879267535868
2024-11-11,1.0497548287906384,10.319775170828033,1.6312567976791084
2024-11-12,1.0382984297101236,10.301073365226472,1.6324400927655078
2024-11-13,1.0447737857121537,10.26791116995166,1.621181885229194
2024-11-14,1.0270910827835331,10.244921573845874,1.6268109889973505
2024-11-15,1.0099064841627612,10.081187126661058,1.6023527272317353
2024-11-18,1.0056725975460494,9.901542268188743,1.5657090727740568
2024-11-19,1.010653640624534,9.934044300891058,1.5644982703108925
2024-11-20,1.0131441621637762,9.94794555224876,1.5646302122339846
2024-11-21,1.0143894229333974,9.937269681941642,1.5615502315012406
2024-11-22,0.9845031644624894,9.564434971818104,1.4999506168463594
2024-11-25,0.9790240170761565,9.596533378555792,1.4798494516856906
2024-11-26,0.9770315998447626,9.596533378555792,1.4813002426130113
2024-11-27,0.9929709376959135,9.604215386922329,1.4905757607258043
2024-11-28,0.9857484252321109,9.569710684956764,1.482227794424291
2024-11-29,0.996457667850853,9.592855640322645,1.4803726908017323
2024-12-02,1.0039292324685798,9.642653974189413,1.4850104498581287
2024-12-03,1.0049254410842765,9.586136368036948,1.492430864348363
2024-12-04,0.9996953458518677,9.607261987443948,1.4915033125370838
2024-12-05,0.997951980774398,9.655062464987664,1.4979961752160385
2024-12-06,1.0104045884706099,9.659709769019267,1.4902366803837477
2024-12-09,1.0096574320088372,9.762911275563912,1.512778075549216
2024-12-10,1.0173780487804882,9.719806107032188,1.4990027785036517
2024-12-11,1.014887527241246,9.71314381643251,1.4990027785036517
2024-12-12,1.0253477177060637,9.88139469737752,1.5290579720576096
2024-12-13,1.0011896587754132,9.856994840701224,1.5378240701775139
2024-12-16,0.9952124070812318,9.932987004338688,1.5578608658801525
2024-12-17,0.9979519807743983,10.02687799579552,1.576645361851376
2024-12-18,1.0021858673911102,10.078928504739906,1.585411459971281
2024-12-19,1.0036801803146556,9.899709461997023,1.5453378685660035
2024-12-20,1.0006915544675647,9.735499084865458,1.5115257758178011
2024-12-23,1.0016877630832617,9.993739416817238,1.5666269640000572
2024-12-24,1.0133932143177005,10.020687179475251,1.5653746642686421
2024-12-25,1.0141403707794732,10.086246913368406,1.5791499613142062
2024-12-26,1.0143894229333974,10.09845846475377,1.5816545607770363
2024-12-27,1.012895110009852,10.04823840212555,1.571636162925717
2024-12-30,1.0176271009344124,9.966355413561118,1.5515993672230786
2024-12-31,1.0016877630832617,9.902004450438854,1.54158096937176
2025-01-02,0.9735448696898235,10.022662506293102,1.5603654653429833
2025-01-03,0.9635827835328542,9.974399283951405,1.5528516669544943
2025-01-06,0.9595979490700665,10.240204959063124,1.5954298578226014
2025-01-07,0.9663223572260207,10.23357318729737,1.5829068605084524
2025-01-08,0.9648280443024753,10.233048300229871,1.5741407623885477
2025-01-09,0.9628356270710815,10.226186924476217,1.5678792637314733
2025-01-10,0.9521263844523395,10.213878211878484,1.5616177650743992
2025-01-13,0.9483906021434759,10.233954630968167,1.5632790654673276
2025-01-14,0.9727977132280508,10.164390494914528,1.5526528548262424
2025-01-15,0.9670695136877934,10.209952693573342,1.5596126698643562
2025-01-16,0.9675676179956421,10.236724119842956,1.5637021163930076
2025-01-17,0.970805295996657,10.251257392045192,1.567175874769836
