date,nav,strategy_return,current_momentum,signal,holding,exposure,target_exposure,trade_cost_rate,turnover,drawdown
2012-11-02,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-05,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-06,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-07,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-08,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-09,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-12,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-13,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-14,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-15,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-16,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-19,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-20,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-21,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-22,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-23,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-26,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-27,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-28,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-29,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-11-30,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-03,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-04,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-05,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-06,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-07,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-10,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-11,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-12,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-13,0.9990002500000001,0.0,,,,0.0,0.0,0.0,0.0,-0.000999749999999855
2012-12-14,0.9990002500000001,0.0,0.05364995602462663,510300,,0.0,1.0,0.0,0.0,-0.000999749999999855
2012-12-17,1.0014179056551025,0.0024200751252088093,0.053023663453111824,510300,510300,1.0,1.0,0.0005,1.0,0.0
2012-12-18,0.985998653674562,-0.015397419891801878,0.05295950155763274,510300,510300,1.0,1.0,0.0,0.0,-0.015397419891801878
2012-12-19,0.9884990729146492,0.002535925612848322,0.052818464269862586,510300,510300,1.0,1.0,0.0,0.0,-0.012900540990429032
2012-12-20,0.9951668575548831,0.006745362563237878,0.07277628032345063,510300,510300,1.0,1.0,0.0,0.0,-0.006242197253433446
2012-12-21,0.9909994921547371,-0.0041876046901171415,0.07845804988662186,510300,510300,1.0,1.0,0.0,0.0,-0.010403662089055521
2012-12-24,0.9918329652347664,0.000841042893187538,0.07936507936507975,510300,510300,1.0,1.0,0.0,0.0,-0.009571369121931017
2012-12-25,1.019337576875731,0.027731092436975135,0.11232378353797245,510300,510300,1.0,1.0,0.0,0.0,0.0
2012-12-26,1.022254732655833,0.002861815208503593,0.10197663971248949,510300,510300,1.0,1.0,0.0,0.0,0.0
2012-12-27,1.0201710499557601,-0.0020383204239705632,0.10619069136918258,510300,510300,1.0,1.0,0.0,0.0,-0.0020383204239705632
2012-12-28,1.035173565396286,0.014705882352941124,0.11640449438202283,510300,510300,1.0,1.0,0.0,0.0,0.0
2012-12-31,1.0518430269968704,0.016103059581320522,0.1415649027589332,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-04,1.0543434462369579,0.002377179080824021,0.15683584819387342,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-07,1.0560103923970163,0.0015810276679841806,0.17152103559870602,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-08,1.0514262904568559,-0.004340962904498702,0.17076566125290094,510300,510300,1.0,1.0,0.0,0.0,-0.004340962904498591
2013-01-09,1.0505928173768266,-0.0007927070947284509,0.1644341801385687,510300,510300,1.0,1.0,0.0,0.0,-0.005130228887134769
2013-01-10,1.0530932366169143,0.0023800079333597957,0.1780885780885786,510300,510300,1.0,1.0,0.0,0.0,-0.0027624309392262347
2013-01-11,1.0372572480963593,-0.015037593984962294,0.1512488436632755,510300,510300,1.0,1.0,0.0,0.0,-0.017758484609312952
2013-01-14,1.0739300636176448,0.03535556448372823,0.1514745308310994,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-15,1.080181111717864,0.005820721769499437,0.15973154362416153,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-16,1.0722631174575863,-0.007330246913580307,0.12850877192982502,510300,510300,1.0,1.0,0.0,0.0,-0.007330246913580307
2013-01-17,1.0655953328173526,-0.0062184220753983555,0.11125597566275558,510300,510300,1.0,1.0,0.0,0.0,-0.013503086419753063
2013-01-18,1.081431321337908,0.014861165428236456,0.1312118570183094,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-21,1.0851819501980393,0.00346820809248527,0.13266637668551584,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-22,1.0835150040379808,-0.001536098310291889,0.13985094256904884,510300,510300,1.0,1.0,0.0,0.0,-0.001536098310291889
2013-01-23,1.0855986867380538,0.0019230769230769162,0.08722871452420722,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-24,1.0785141655578054,-0.00652591170825334,0.07698709945900983,510300,510300,1.0,1.0,0.0,0.0,-0.006525911708253451
2013-01-25,1.07351332707763,-0.004636785162287493,0.08875739644970437,510300,510300,1.0,1.0,0.0,0.0,-0.011132437619961744
2013-01-28,1.1026848848786526,0.02717391304347827,0.11551433389544763,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-29,1.1110196156789447,0.0075585789871503994,0.11641541038526015,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-30,1.1172706637791638,0.00562640660165048,0.12741799831791467,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-01-31,1.1201878195592663,0.0026109660574413773,0.129411764705883,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-02-01,1.141858119640026,0.019345238095238138,0.1201962387571549,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-02-04,1.143941802340099,0.0018248175182480342,0.11903791275988618,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-02-05,1.152276533140391,0.007285974499089187,0.1294934640522878,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-02-06,1.155610425460508,0.002893309222423257,0.11634460547504055,510300,510300,1.0,1.0,0.0,0.0,0.0
2013-02-07,1.150192850440318,-0.004688063469167059,0.09350237717908083,510300,510300,1.0,1.0,0.0,0.0,-0.004688063469166948
2013-02-08,1.1539434793004495,0.003260869565217428,0.09446640316205568,510300,510300,1.0,1.0,0.0,0.0,-0.0014424810674360522
2013-02-18,1.1368572811598505,-0.014806789454676728,0.07655880031570672,510300,510300,1.0,1.0,0.0,0.0,-0.01622791200865492
2013-02-19,1.1185208733992078,-0.01612903225806439,0.0638129211256444,510300,510300,1.0,1.0,0.0,0.0,-0.03209520375045083
2013-02-20,1.1235217118793832,0.0044709388971684305,0.06941689805632723,510300,510300,1.0,1.0,0.0,0.0,-0.027767760548142784
2013-02-21,1.0835150040379808,-0.035608308605341255,,,510300,1.0,0.0,0.0,0.0,-0.06238730616660648
2013-02-22,1.0829732465359618,-0.0004999999999999449,,,,0.0,0.0,0.0005,1.0,-0.06285611251352319
2013-02-25,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-02-26,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-02-27,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-02-28,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-01,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-04,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-05,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-06,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-07,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-08,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-11,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-12,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-13,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-14,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-15,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-18,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-19,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-20,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-21,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-22,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-25,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-26,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-27,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-28,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-03-29,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-01,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-02,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-03,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-08,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-09,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-10,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-11,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-12,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-15,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-16,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-17,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-18,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-19,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-22,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-23,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-24,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-25,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-04-26,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-02,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-03,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-06,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-07,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-08,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-09,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-10,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-13,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-14,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-15,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-16,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-17,1.0829732465359618,0.0,,,,0.0,0.0,0.0,0.0,-0.06285611251352319
2013-05-20,1.0829732465359618,0.0,0.051911468812878114,510300,,0.0,1.0,0.0,0.0,-0.06285611251352319
2013-05-21,1.0824317599126938,-0.0004999999999999449,0.05658852061439035,510300,510300,1.0,1.0,0.0005,1.0,-0.06332468445726647
2013-05-22,1.0836740304864267,0.0011476664116296664,0.06123276561232838,510300,510300,1.0,1.0,0.0,0.0,-0.06224969365901556
2013-05-23,1.0720795051315855,-0.01069927397783721,0.06063088897992697,510300,510300,1.0,1.0,0.0,0.0,-0.0722829411093584
2013-05-24,1.0778767678090064,0.00540749324063361,0.0598534201954406,510300,510300,1.0,1.0,0.0,0.0,-0.06726631738418665
2013-05-27,1.07539222666154,-0.0023050326546295574,0.05483346872461459,510300,510300,1.0,1.0,0.0,0.0,-0.06941629898068902
2013-05-28,1.0977530969887344,0.020793222949557322,0.07458451560599966,510300,510300,1.0,1.0,0.0,0.0,-0.05006646461217035
2013-05-29,1.0940262852675355,-0.003394945303658803,,,510300,1.0,0.0,0.0,0.0,-0.05329143700692329
2013-05-30,1.0934792721249018,-0.0004999999999999449,,,,0.0,0.0,0.0005,1.0,-0.05376479128841971
2013-05-31,1.0934792721249018,0.0,0.062398042414356425,510300,,0.0,1.0,0.0,0.0,-0.05376479128841971
2013-06-03,1.0950302916682806,0.0014184261036469525,,,510300,1.0,0.0,0.0005,1.0,-0.05242262656819341
2013-06-04,1.0944827765224465,-0.0004999999999999449,,,,0.0,0.0,0.0005,1.0,-0.05289641525490929
2013-06-05,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-06,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-07,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-13,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-14,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-17,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-18,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-19,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-20,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-21,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-24,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-25,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-26,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-27,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-06-28,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-01,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-02,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-03,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-04,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-05,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-08,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-09,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-10,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-11,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-12,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-15,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-16,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-17,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-18,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-19,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-22,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-23,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-24,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-25,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-26,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-29,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-30,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-07-31,1.0944827765224465,0.0,,,,0.0,0.0,0.0,0.0,-0.05289641525490929
2013-08-01,1.0944827765224465,0.0,0.05027422303473483,510300,,0.0,1.0,0.0,0.0,-0.05289641525490929
2013-08-02,1.0920313827666759,-0.0022397737162750397,,,510300,1.0,0.0,0.0005,1.0,-0.0550177129706112
